_id,userId,problemId,problemTitle,language,code,status,submittedAt,submissionId,__v
6982cd9a313f4492182090ce,6982c71c98be081303a0d287,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public int climbStairs(int n) {\n        int a =0;\n        int b=1;\n        int c=0;\n        for(int i=0;i<n;i++){\n            c = a+b;\n            a=b;\n            b=c;\n        }\n        return c;\n    }\n    \n},submitted,2026-02-04T04:39:54.550Z,107,0
6982cd9b313f4492182090d4,6982c71c98be081303a0d287,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public int climbStairs(int n) {\n        int a =0;\n        int b=1;\n        int c=0;\n        for(int i=0;i<n;i++){\n            c = a+b;\n            a=b;\n            b=c;\n        }\n        return c;\n    }\n    \n},submitted,2026-02-04T04:39:55.061Z,108,0
6982cda2313f4492182090e6,6982c9ca1ce3d38f23ae805d,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public Object solution(Object input) {\n         int first =2 ;\n        int second = 1;\n        int i=2;\n        if(n==1 || n==2)\n        return n;\n        while(i<n){\n            int temp = first;\n            first+=second;\n            second = temp;\n            i++;\n            \n        }\nreturn first;    }\n},submitted,2026-02-04T04:40:02.814Z,109,0
6982cdaa313f44921820910a,6982c71098be081303a0d24b,698234bd2fd0434e56a6111b,Third Maximum Number,java,"class Solution {\n    public int thirdMax(int[] nums) {\n        long max1=Long.MIN_VALUE,max2=Long.MIN_VALUE,max3=Long.MIN_VALUE;\n        for(long i : nums){\n            if(i>max1){\n                max3=max2;\n                max2=max1;\n                max1=i;\n            }\n            else if(i>max2 && i!=max1){\n                max3=max2;\n                max2=i;\n            }\n            else if(i>max3 && i!=max2 && i!=max1){\n                max3=i;\n            }\n        }\n        return (max3==Long.MIN_VALUE)? (int)max1 : (int)max3;\n    }\n}",submitted,2026-02-04T04:40:10.494Z,110,0
6982cdcb313f449218209134,6982c6f3313f4492182085d5,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public int climbStairs(int n) {\n        if (n == 1) return 1;\n        if (n == 2) return 2;\n        int a = 1; \n        int b = 2;\n        int c = 0;\n        for (int i = 3; i <= n; i++) {\n            c=a+b;\n            a=b;\n            b=c;\n        }\n        return c; \n    }\n},submitted,2026-02-04T04:40:43.314Z,111,0
6982cdd1313f44921820913a,6982c6fb98be081303a0d206,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public int climbStairs(int n) {\n        int dp[]=new int[n+1];\n        dp[0]=1;\n        dp[1]=1;\n        for(int i=2;i<=n;i++)\n        {\n            dp[i]=dp[i-2]+dp[i-1];\n        }\n        return dp[n];\n    }\n},submitted,2026-02-04T04:40:49.510Z,112,0
6982cddc313f449218209146,6982c6ef313f4492182085c2,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public int climbStairs(int n) {\n        if(n<=2) return n;\n        int a=1,b=2;\n        for(int i=3;i<=n;i++){\n            int c=a+b;\n            a=b;\n            b=c;\n        }\n        return b;\n    }\n}",submitted,2026-02-04T04:41:00.702Z,113,0
6982cde6313f44921820915e,6982ca2e313f449218208b53,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public int climbStairs(int n) {\n        if(n<=2) return n;\n        int i=1, j=2;\n        for(int a=3; a<=n; a++){\n            int k=i+j;\n            i=j;\n            j=k;\n        }\n        return j;\n    }\n}",submitted,2026-02-04T04:41:10.397Z,114,0
6982cde9313f44921820916a,6982c7b8ba4a788c6d48a810,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public Object solution(Object input) {\n        // TODO: Implement solution\nif(n==0||n==1) return 1;\n        if(n==2) return 2;\n        int a=1,b=2;\n  \n        for(int i=3;i<=n;i++){\n                int c =a+b;\n                a=b;\n                b=c;\n            }\n        return b;\n\n        \n    }\n}",submitted,2026-02-04T04:41:13.569Z,115,0
6982cdec313f449218209170,6982c7b8ba4a788c6d48a810,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public Object solution(Object input) {\n        // TODO: Implement solution\nif(n==0||n==1) return 1;\n        if(n==2) return 2;\n        int a=1,b=2;\n  \n        for(int i=3;i<=n;i++){\n                int c =a+b;\n                a=b;\n                b=c;\n            }\n        return b;\n\n        \n    }\n}",submitted,2026-02-04T04:41:16.942Z,116,0
6982cdf5313f449218209188,6982c6a6313f449218208344,698234bd2fd0434e56a60d41,Climbing Stairs,c,int climbStairs(int n) {\n    if(n<=2){\n        return n;\n    }\n    int firststep = 1;\n    int secondstep = 2;\n    int thirdstep;\n    for(int i=3; i<=n; i++){\n        thirdstep = firststep + secondstep;\n        firststep = secondstep;\n        secondstep = thirdstep;\n        \n    }\n    return secondstep;\n\n}\n,submitted,2026-02-04T04:41:25.910Z,117,0
6982cdf9313f44921820918e,6982c6a6313f449218208344,698234bd2fd0434e56a60d41,Climbing Stairs,c,int climbStairs(int n) {\n    if(n<=2){\n        return n;\n    }\n    int firststep = 1;\n    int secondstep = 2;\n    int thirdstep;\n    for(int i=3; i<=n; i++){\n        thirdstep = firststep + secondstep;\n        firststep = secondstep;\n        secondstep = thirdstep;\n        \n    }\n    return secondstep;\n\n}\n,submitted,2026-02-04T04:41:29.702Z,118,0
6982cdfa313f449218209194,6982c6a6313f449218208344,698234bd2fd0434e56a60d41,Climbing Stairs,c,int climbStairs(int n) {\n    if(n<=2){\n        return n;\n    }\n    int firststep = 1;\n    int secondstep = 2;\n    int thirdstep;\n    for(int i=3; i<=n; i++){\n        thirdstep = firststep + secondstep;\n        firststep = secondstep;\n        secondstep = thirdstep;\n        \n    }\n    return secondstep;\n\n}\n,submitted,2026-02-04T04:41:30.753Z,119,0
6982ce07313f4492182091a8,6982c6f3313f4492182085d5,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public Object solution(int n) {\n        if (n == 1) return 1;\n        if (n == 2) return 2;\n        int a = 1; \n        int b = 2;\n        int c = 0;\n        for (int i = 3; i <= n; i++) {\n            c=a+b;\n            a=b;\n            b=c;\n        }\n        return c; \n    }\n},submitted,2026-02-04T04:41:43.130Z,120,0
6982ce0b313f4492182091ae,6982c963a3cda63886ca1181,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public int climbStairs(int n) {\n        if(n<=3) return n;\n        int a=2,b=1;\n\n        for(int i=3;i<=n;i++)\n        {\n            int curr=a+b;\n            b=a;\n            a=curr;\n        }\n        return a;\n    }\n}",submitted,2026-02-04T04:41:47.348Z,121,0
6982ce0e313f4492182091bb,6982c6ab313f449218208354,698234bd2fd0434e56a60d41,Climbing Stairs,c,int climbStairs(int n) {\n    int steps[10000];\n    steps[1] = 1;\n    steps[2] = 2;\n    for (int i = 3; i <= n; i++){\n        steps[i] = steps[i - 1] + steps[i - 2];\n    }\n    return steps[n];\n},submitted,2026-02-04T04:41:50.979Z,122,0
6982ce11313f4492182091c1,6982c6ab313f449218208354,698234bd2fd0434e56a60d41,Climbing Stairs,c,int climbStairs(int n) {\n    int steps[10000];\n    steps[1] = 1;\n    steps[2] = 2;\n    for (int i = 3; i <= n; i++){\n        steps[i] = steps[i - 1] + steps[i - 2];\n    }\n    return steps[n];\n},submitted,2026-02-04T04:41:53.698Z,123,0
6982ce15313f4492182091c7,6982c6ab313f449218208354,698234bd2fd0434e56a60d41,Climbing Stairs,c,int climbStairs(int n) {\n    int steps[10000];\n    steps[1] = 1;\n    steps[2] = 2;\n    for (int i = 3; i <= n; i++){\n        steps[i] = steps[i - 1] + steps[i - 2];\n    }\n    return steps[n];\n},submitted,2026-02-04T04:41:57.571Z,124,0
6982ce37313f4492182091df,6982c6be313f449218208457,698234bd2fd0434e56a6111b,Third Maximum Number,python,"class Solution:\n    def climbStairs(self, n: int) -> int:\n        steps = 0\n        if n == 1:\n            return 1\n        hashmap = {}\n        k = n\n        #climbing \n        def climb(k):\n            if k in hashmap:\n                return hashmap[k]\n            if k == 1:\n                return 1\n            if k == 2:\n                return 2\n            if k not in hashmap:\n                hashmap[k] = climb(k-1) + climb(k-2)\n            return climb(k-1)+climb(k-2)\n\n        steps += climb(k)\n        return steps\n",submitted,2026-02-04T04:42:31.371Z,125,0
6982ce3a313f4492182091e5,6982c6be313f449218208457,698234bd2fd0434e56a6111b,Third Maximum Number,python,"class Solution:\n    def climbStairs(self, n: int) -> int:\n        steps = 0\n        if n == 1:\n            return 1\n        hashmap = {}\n        k = n\n        #climbing \n        def climb(k):\n            if k in hashmap:\n                return hashmap[k]\n            if k == 1:\n                return 1\n            if k == 2:\n                return 2\n            if k not in hashmap:\n                hashmap[k] = climb(k-1) + climb(k-2)\n            return climb(k-1)+climb(k-2)\n\n        steps += climb(k)\n        return steps\n",submitted,2026-02-04T04:42:34.042Z,126,0
6982ce3e313f4492182091eb,6982c6be313f449218208457,698234bd2fd0434e56a6111b,Third Maximum Number,python,"class Solution:\n    def climbStairs(self, n: int) -> int:\n        steps = 0\n        if n == 1:\n            return 1\n        hashmap = {}\n        k = n\n        #climbing \n        def climb(k):\n            if k in hashmap:\n                return hashmap[k]\n            if k == 1:\n                return 1\n            if k == 2:\n                return 2\n            if k not in hashmap:\n                hashmap[k] = climb(k-1) + climb(k-2)\n            return climb(k-1)+climb(k-2)\n\n        steps += climb(k)\n        return steps\n",submitted,2026-02-04T04:42:38.262Z,127,0
6982ce3e313f4492182091f1,6982c6be313f449218208457,698234bd2fd0434e56a6111b,Third Maximum Number,python,"class Solution:\n    def climbStairs(self, n: int) -> int:\n        steps = 0\n        if n == 1:\n            return 1\n        hashmap = {}\n        k = n\n        #climbing \n        def climb(k):\n            if k in hashmap:\n                return hashmap[k]\n            if k == 1:\n                return 1\n            if k == 2:\n                return 2\n            if k not in hashmap:\n                hashmap[k] = climb(k-1) + climb(k-2)\n            return climb(k-1)+climb(k-2)\n\n        steps += climb(k)\n        return steps\n",submitted,2026-02-04T04:42:38.820Z,128,0
6982ce53313f449218209209,6982c73698be081303a0d2ed,698234bd2fd0434e56a60d41,Climbing Stairs,c,"int climbStairs(int n) {\n\n    if(n==1) \n    {\n        return 1;\n    }\n    if(n==2)\n    {\n        return 2;\n    }\n    int f=1,s=2;\n    int ans=0;\n    for(int i=3;i<=n;i++)\n    {\n        ans=f+s;\n        f=s;\n        s=ans;\n    }\n    return ans;\n    \n}",submitted,2026-02-04T04:42:59.602Z,129,0
6982ce7a313f449218209233,6982c6be313f449218208457,698234bd2fd0434e56a60d41,Climbing Stairs,python,"class Solution:\n    def climbStairs(self, n: int) -> int:\n        steps = 0\n        if n == 1:\n            return 1\n        hashmap = {}\n        k = n\n        #climbing \n        def climb(k):\n            if k in hashmap:\n                return hashmap[k]\n            if k == 1:\n                return 1\n            if k == 2:\n                return 2\n            if k not in hashmap:\n                hashmap[k] = climb(k-1) + climb(k-2)\n            return climb(k-1)+climb(k-2)\n\n        steps += climb(k)\n        return steps\n\n        \n",submitted,2026-02-04T04:43:38.396Z,130,0
6982ce82313f449218209245,6982c69f313f44921820831a,698234bd2fd0434e56a6111b,Third Maximum Number,python,"class Solution(object):\n    def thirdMax(self, nums):\n        """"""\n        :type nums: List[int]\n        :rtype: int\n        """"""\n        nums.sort()\n        num=[]\n        for i in nums:\n            if i not in num:\n                num.extend([i])\n        if len(num)<3:\n            return num[-1]\n        return num[-3]",submitted,2026-02-04T04:43:46.066Z,131,0
6982ce90313f449218209251,6982c6be313f449218208457,698234bd2fd0434e56a6111b,Third Maximum Number,python,"class Solution:\n    def thirdMax(self, nums: List[int]) -> int:\n        nums = set(nums)\n        nums = sorted(nums)\n        if len(nums) >= 3:\n            return nums[len(nums)-3]\n        return nums[len(nums)-1]\n",submitted,2026-02-04T04:44:00.025Z,132,0
6982ced2313f449218209275,6982c73198be081303a0d2e0,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public int climbStairs(int n) {\n        int a=0, b=1;\n        int c=1;\n        for(int step=1; step<=n; step++)\n        {\n            c=a+b;\n            a=b;\n            b=c;\n        }\n        return c; \n    }\n}",submitted,2026-02-04T04:45:06.434Z,133,0
6982ceeb313f449218209281,6982c6d7313f44921820851b,698234bd2fd0434e56a6111b,Third Maximum Number,c,"// Third Maximum Number\n// TODO: Implement solution\n\nvoid solution() {\n    int fmax=INT_MIN,smax=INT_MIN,tmax=INT_MIN;\n    int t=0;\n    for(int i=0;i<numsSize;i++){\n        if(nums[i]==INT_MIN)\n        t=nums[i];\n\n        if(nums[i]>fmax){\n            tmax=smax;\n            smax=fmax;\n            fmax=nums[i];\n        }else if(nums[i]<fmax && nums[i]>smax){\n            tmax=smax;\n            smax=nums[i];\n        }else if(nums[i]<smax && nums[i]>tmax){\n            tmax=nums[i];\n        }\n    }\n    if(t==0 && tmax==INT_MIN){\n        return fmax;\n    }\n    else if(tmax==smax){\n        return fmax;\n    }\n    else if(t!=0){\n        return t;\n    }\n    else{\n        return tmax;\n    }\n}",submitted,2026-02-04T04:45:31.037Z,134,0
6982cef0313f449218209287,6982c6d7313f44921820851b,698234bd2fd0434e56a6111b,Third Maximum Number,c,"// Third Maximum Number\n// TODO: Implement solution\n\nvoid solution() {\n    int fmax=INT_MIN,smax=INT_MIN,tmax=INT_MIN;\n    int t=0;\n    for(int i=0;i<numsSize;i++){\n        if(nums[i]==INT_MIN)\n        t=nums[i];\n\n        if(nums[i]>fmax){\n            tmax=smax;\n            smax=fmax;\n            fmax=nums[i];\n        }else if(nums[i]<fmax && nums[i]>smax){\n            tmax=smax;\n            smax=nums[i];\n        }else if(nums[i]<smax && nums[i]>tmax){\n            tmax=nums[i];\n        }\n    }\n    if(t==0 && tmax==INT_MIN){\n        return fmax;\n    }\n    else if(tmax==smax){\n        return fmax;\n    }\n    else if(t!=0){\n        return t;\n    }\n    else{\n        return tmax;\n    }\n}",submitted,2026-02-04T04:45:36.887Z,135,0
6982cf08313f4492182092ab,6982c71d313f44921820864f,698234bd2fd0434e56a60d41,Climbing Stairs,python,"class Solution:\n    def climbStairs(self, n: int) -> int:\n        if(n==0): return 0\n        else:\n            a,b,s = 0,1,0\n            for i in range(n):\n                s = a+b\n                a = b\n                b = s\n        return s",submitted,2026-02-04T04:46:00.207Z,136,0
6982cf28313f4492182092b7,6982c8ff1ce3d38f23ae8030,698234bd2fd0434e56a60d41,Climbing Stairs,c,int climbStairs(int n) {\n    if(n<=2)\n    return n;\n    int dp[n+1];\n    dp[1]=1;\n    dp[2]=2;\n    for(int i=3;i<n+1;i++){\n        dp[i]=dp[i-1]+dp[i-2];\n    }\n    return dp[n];\n\n\n    \n},submitted,2026-02-04T04:46:32.102Z,137,0
6982cf2f313f4492182092c3,6982c6bd313f449218208444,698234bd2fd0434e56a6111b,Third Maximum Number,c,"// Third Maximum Number\n// TODO: Implement solution\n\nvoid solution() {\n    int thirdMax(int* nums, int numsSize) {\n    long f=LONG_MIN,s=LONG_MIN,t=LONG_MIN;\n    for(int i=0;i<numsSize;i++){\n        long x=nums[i];\n    \n        if(x==f || x==s || x==t){\n            continue;\n        }\n\n        if(x>f){\n            t=s;\n            s=f;\n            f=x;\n        }\n        else if(x>s){\n            t=s;\n            s=x;\n        }\n        else if(x>t){\n            t=x;\n        }\n    }\n    if(t==LONG_MIN){\n        return f;\n    }\n    return t;\n}\n}",submitted,2026-02-04T04:46:39.802Z,138,0
6982cf39313f4492182092cf,6982c752313f4492182086f3,698234bd2fd0434e56a6111b,Third Maximum Number,python,"int thirdMax(int* nums, int numsSize){\n    for(int i=0;i<numsSize;i++){\n        for(int j=i+1;j<numsSize;j++){\n            if(nums[i]<nums[j]){\n                int temp=nums[i];\n                nums[i]=nums[j];\n                nums[j]=temp;\n            }\n        }\n    }\n    int c=0,d=1;\n    for(int i=0;i<numsSize-1;i++){\n        if(nums[i]!=nums[i+1]){\n            d++;\n            if(d==3){\n                return nums[i+1];\n            }\n        }\n    }\n    \n    return nums[0];\n}",submitted,2026-02-04T04:46:49.702Z,139,0
6982cf40313f4492182092d5,6982c752313f4492182086f3,698234bd2fd0434e56a6111b,Third Maximum Number,python,"int thirdMax(int* nums, int numsSize){\n    for(int i=0;i<numsSize;i++){\n        for(int j=i+1;j<numsSize;j++){\n            if(nums[i]<nums[j]){\n                int temp=nums[i];\n                nums[i]=nums[j];\n                nums[j]=temp;\n            }\n        }\n    }\n    int c=0,d=1;\n    for(int i=0;i<numsSize-1;i++){\n        if(nums[i]!=nums[i+1]){\n            d++;\n            if(d==3){\n                return nums[i+1];\n            }\n        }\n    }\n    \n    return nums[0];\n}",submitted,2026-02-04T04:46:56.238Z,140,0
6982cf60313f4492182092ea,6982c6bd313f449218208444,698234bd2fd0434e56a60d41,Climbing Stairs,c,// Climbing Stairs\n// TODO: Implement solution\n\nvoid solution() {\n    int climbStairs(int n) {\n    if(n==1) return 1;\n    int arr[n];\n    arr[0]=1;\n    arr[1]=2;\n    for(int i=2;i<n;i++){\n        arr[i]=arr[i-1]+arr[i-2];\n    }\n   return arr[n-1];\n}\n},submitted,2026-02-04T04:47:28.086Z,141,0
6982cf9a313f44921820931c,6982c72598be081303a0d2b4,698234bd2fd0434e56a60d41,Climbing Stairs,python,"class Solution(object):\n    def climbStairs(self, n):\n        a,b=0,1\n        for i in range(2,n+2):\n            a,b=b,a+b\n        return b",submitted,2026-02-04T04:48:26.819Z,142,0
6982cfc6313f449218209340,6982c72598be081303a0d2b4,698234bd2fd0434e56a6111b,Third Maximum Number,c,"int thirdMax(int* nums, int numsSize) {\n    long max1=LONG_MIN;\n    long max2=LONG_MIN;\n    long max3=LONG_MIN;\n    for(int i=0;i<numsSize;i++){\n        if(nums[i]>max1){\n            max1=nums[i];\n        }\n    }\n    for(int i=0;i<numsSize;i++){\n        if(nums[i]>max2 && nums[i]!=max1){\n            max2=nums[i];\n        }\n    }\n    for(int i=0;i<numsSize;i++){\n        if(nums[i]>max3 && nums[i]!=max1 && nums[i]!=max2){\n            max3=nums[i];\n        }\n    }\n    if(max1==max2){\n        return max1;\n    }\n    for(int i=0;i<numsSize;i++){\n        if(nums[i]>max3 && nums[i]!=max1 && nums[i]!=max2){\n            max3=nums[i];\n        }\n    }\n    if(max3==LONG_MIN){\n        return max1;\n    }\n    return max3;\n}",submitted,2026-02-04T04:49:10.384Z,143,0
6982cfc7313f449218209346,6982c6b0313f4492182083e3,698234bd2fd0434e56a6111b,Third Maximum Number,c,"// Third Maximum Number\n// TODO: Implement solution\nint thirdMax(int* nums, int numsSize) {\n    long int m1=LONG_MIN,m2=LONG_MIN,m3=LONG_MIN;\n    int i;\n    for(i=0;i<numsSize;i++){\n        if(nums[i]==m1 || nums[i]==m2 || nums[i]==m3) continue;\n        if(nums[i]>m1){\n            m3=m2;\n            m2=m1;\n            m1=nums[i];\n        }\n        else if(nums[i]>m2){\n            m3=m2;\n            m2=nums[i];\n        }\n        else if(nums[i]>m3)\n            m3=nums[i];\n\n    }\n    if(m3==LONG_MIN){\n        return(m1);\n    }\n    return (m3);\n}",submitted,2026-02-04T04:49:11.752Z,144,0
6982cfef313f449218209503,6982c6b4313f4492182083f9,698234bd2fd0434e56a60d41,Climbing Stairs,c,// Climbing Stairs\n// TODO: Implement solution\n\nvoid solution() {\nint climbStairs(int n)\n{\n    if (n == 1)\n        return 1;\n    if (n == 2)\n        return 2;\n\n    int prev1 = 1;\n    int prev2 = 2;\n    int curr;\n\n    for (int i = 3; i <= n; i++)\n    {\n        curr = prev1 + prev2;\n        prev1 = prev2;\n        prev2 = curr;\n    }\n\n    return prev2;\n}\n\n\n    \n},submitted,2026-02-04T04:49:51.249Z,145,0
6982cff4313f449218209515,6982c6b4313f4492182083f9,698234bd2fd0434e56a60d41,Climbing Stairs,c,// Climbing Stairs\n// TODO: Implement solution\n\nvoid solution() {\nint climbStairs(int n)\n{\n    if (n == 1)\n        return 1;\n    if (n == 2)\n        return 2;\n\n    int prev1 = 1;\n    int prev2 = 2;\n    int curr;\n\n    for (int i = 3; i <= n; i++)\n    {\n        curr = prev1 + prev2;\n        prev1 = prev2;\n        prev2 = curr;\n    }\n\n    return prev2;\n}\n\n\n    \n},submitted,2026-02-04T04:49:56.760Z,146,0
6982d000313f449218209523,6982c7872e6930829d349b9a,698234bd2fd0434e56a60d41,Climbing Stairs,cpp,// Climbing Stairs\n// TODO: Implement solution\n\nclass Solution {\npublic:\n    void solution() {\n\n\n        \n    }\n};,submitted,2026-02-04T04:50:08.041Z,147,0
6982d004313f449218209529,6982c73698be081303a0d2ed,698234bd2fd0434e56a6111b,Third Maximum Number,c,"int thirdMax(int* nums, int numsSize) {\n\n    long first = LONG_MIN;\n    long second = LONG_MIN;\n    long third = LONG_MIN;\n\n    for (int i = 0; i < numsSize; i++) {\n        if (nums[i] > first) {\n            first = nums[i];\n        }\n    }\n\n    for (int i = 0; i < numsSize; i++) {\n        if (nums[i] < first && nums[i] > second) {\n            second = nums[i];\n        }\n    }\n\n    for (int i = 0; i < numsSize; i++) {\n        if (nums[i] < second && nums[i] > third) {\n            third = nums[i];\n        }\n    }\n\n    int distinctCount = 0;\n    if (first != LONG_MIN) distinctCount++;\n    if (second != LONG_MIN) distinctCount++;\n    if (third != LONG_MIN) distinctCount++;\n\n    if (distinctCount < 3) {\n        return (int)first;\n    } else {\n        return (int)third;\n    }\n}\n",submitted,2026-02-04T04:50:12.045Z,148,0
6982d077313f449218209702,6982c6c3313f449218208485,698234bd2fd0434e56a6111b,Third Maximum Number,java,class Solution {\n    public int thirdMax(int[] nums) {\n        Arrays.sort(nums);\n        for (int i=0; i<nums.length/2;i++) {\n            int temp = nums[i];\n            nums[i] = nums[nums.length - 1 - i];\n            nums[nums.length - 1 - i] = temp;\n        }\n        int elemCounted = 1;\n        int prevElem=nums[0];\n        for (int i = 1; i<nums.length;i++) {\n            if (nums[i] != prevElem) {\n                elemCounted += 1;\n                prevElem = nums[i];\n            }\n            if (elemCounted == 3) {\n                return nums[i];\n            }\n        }\n        return nums[0];\n    }\n},submitted,2026-02-04T04:52:07.743Z,149,0
6982d096313f449218209a4c,6982c7872e6930829d349b9a,698234bd2fd0434e56a60d41,Climbing Stairs,cpp,"// Climbing Stairs\n// TODO: Implement solution\n\nclass Solution {\npublic:\n    void solution() {\n      int x=0,y=1,sum=0;\n        for(int i=0;i<n;i++)\n        {\n            sum=x+y;\n            x=y;\n            y=sum;\n        }\n\n        return sum;\n\n        \n    }\n};",submitted,2026-02-04T04:52:38.250Z,150,0
6982d097313f449218209a52,6982c6e1313f44921820854c,698234bd2fd0434e56a60d41,Climbing Stairs,python,class Solution {\n    public int climbStairs(int n) {\n        int a = 1;\n        int b = 2;\n        if(n <= 2)\n        {\n            return n;\n        }\n        else \n        {\n            for(int i=2;i<n;i++)\n            {\n                int c = a+b;\n                a = b;\n                b = c;\n            }\n            return b;\n        }\n    }\n},submitted,2026-02-04T04:52:39.657Z,151,0
6982d098313f449218209a5e,6982c775ba4a788c6d48a804,698234bd2fd0434e56a6111b,Third Maximum Number,c,"// Third Maximum Number\n// TODO: Implement solution\n\nint thirdMax(int* nums, int numsSize) {\n   long long max=LLONG_MIN;\n   long long max2=LLONG_MIN;\n   long long max3=LLONG_MIN;\n\n   for(int i=0;i<numsSize;i++)\n   {\n    if(nums[i]==max || nums[i]==max2 || nums[i]==max3)\n    continue;\n    if(nums[i]>max)\n    {\n        max3=max2;\n        max2=max;\n        max=nums[i];\n    }\n    else if(nums[i]>max2)\n    {\n        max3=max2;\n        max2=nums[i];\n    }\n    else if(nums[i]>=max3)\n    {\n        max3=nums[i];\n    }\n   }\n   if(max3==LLONG_MIN)\n   return max;\n\n   return max3;\n}\n    \nint main()\n{\nint n;\nscanf(""%d"",&n);\nint a[n];\nfor(int i=0;i<n;i++)\n{\nscanf(""%d"",&a[i]);\n}\nprintf(""%d"",thirdMax(a,n));\n}",submitted,2026-02-04T04:52:40.725Z,152,0
6982d09b313f449218209a64,6982c71b98be081303a0d280,698234bd2fd0434e56a6111b,Third Maximum Number,cpp,"#include <limits.h>\n\nclass Solution {\npublic:\n    int thirdMax(vector<int>& nums) {\n        int max = getMax(nums);\n        int trueMax = max;\n        remove(nums, max);\n        \n        for (int i=0; i<2; i++) {\n            if(nums.empty()) return trueMax;\n            max = getMax(nums);\n            remove(nums, max);\n        }\n        return max;\n    }\n\n    int getMax(vector<int>& nums) {\n        int max= INT_MIN;\n        for (int num: nums) {\n            if (num > max) max = num;\n        }\n        return max;\n    }\n    \n    void remove(vector<int>& nums, int val) {\n        for (int i=0; i<nums.size(); i++) {\n            if (nums[i] == val){\n                nums.erase(nums.begin() + i);\n                i--;\n            }\n        }\n    }\n};",submitted,2026-02-04T04:52:43.126Z,153,0
6982d09e313f449218209a6a,6982ca0f313f449218208ad8,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public int climbStairs(int n) {\n        int[] arr=new int[n+1];\n        arr[0]=1;\n        arr[1]=1;\n        for(int i=2;i<n+1;i++){\n            arr[i]=arr[i-1]+arr[i-2];\n        }\n        return arr[n];\n    }\n},submitted,2026-02-04T04:52:46.730Z,154,0
6982d0a6313f449218209a82,6982c904503a1536cfa61d9e,698234bd2fd0434e56a6111b,Third Maximum Number,c,"int compare(const void *a, const void *b){\n    int arg1 = *(const int *)a;\n    int arg2 = *(const int *)b;\n    if(arg1>arg2) return -1;\n    if(arg1<arg2) return 1;\n    return 0;\n}\n\n\nint thirdMax(int* nums, int numsSize) {\n    qsort(nums, numsSize, sizeof(int), compare);\n    int i=0;\n    for(int j=1; j<numsSize; j++){\n        if(nums[i]!=nums[j]){\n            i++;\n            nums[i]=nums[j];\n        }\n    }\n    numsSize = i+1;\n    int val;\n\n    if(numsSize>=3)\n        val = nums[2];\n    else\n        val = nums[0];\n    \n    return val;\n\n\n\n    \n}",submitted,2026-02-04T04:52:54.972Z,155,0
6982d0ba313f449218209ab2,6982c71098be081303a0d24b,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public int climbStairs(int n) {\n        if(n<=3) return n;\n        int prev1=2, prev2=3, curr=0;\n        for(int i=3;i<n;i++){\n            curr=prev1+prev2;\n            prev1=prev2;\n            prev2=curr;\n        }\n        return curr;\n    }\n}",submitted,2026-02-04T04:53:14.955Z,156,0
6982d0cb313f449218209ae2,6982c71c98be081303a0d28b,698234bd2fd0434e56a60d41,Climbing Stairs,c,"// Climbing Stairs\n// TODO: Implement solution\n\nvoid solution() {\nint climbStairs(int n) {\n    long sum=0,arr[46];\n    arr[0]=1,arr[1]=1;\n    for(int i=2;i<=45;i++)\n    {\n        arr[i]=0;\n        arr[i]=arr[i-1]+arr[i-2];\n        \n\n\n    }\n    return arr[n];\n}\n    \n}",submitted,2026-02-04T04:53:31.776Z,157,0
6982d0cf313f449218209ae8,6982c71c98be081303a0d28b,698234bd2fd0434e56a60d41,Climbing Stairs,c,"// Climbing Stairs\n// TODO: Implement solution\n\nvoid solution() {\nint climbStairs(int n) {\n    long sum=0,arr[46];\n    arr[0]=1,arr[1]=1;\n    for(int i=2;i<=45;i++)\n    {\n        arr[i]=0;\n        arr[i]=arr[i-1]+arr[i-2];\n        \n\n\n    }\n    return arr[n];\n}\n    \n}",submitted,2026-02-04T04:53:35.410Z,158,0
6982d0d0313f449218209aee,6982c71c98be081303a0d28b,698234bd2fd0434e56a60d41,Climbing Stairs,c,"// Climbing Stairs\n// TODO: Implement solution\n\nvoid solution() {\nint climbStairs(int n) {\n    long sum=0,arr[46];\n    arr[0]=1,arr[1]=1;\n    for(int i=2;i<=45;i++)\n    {\n        arr[i]=0;\n        arr[i]=arr[i-1]+arr[i-2];\n        \n\n\n    }\n    return arr[n];\n}\n    \n}",submitted,2026-02-04T04:53:36.031Z,159,0
